timestamp,is_working_hour,optimization_type,current_temp,indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity,optimal_temp,actual_energy,original_predicted_energy,optimized_energy,optimal_pmv,energy_savings,temp_change,ai_proposal
2024-11-20 15:50:00,True,优化,23.22714285714286,21.51457855378134,90.0,15.532047707484223,66.76547210561164,27.181818181818183,137.03133,121.27019500732422,77.03485107421875,0.0,44.23534393310547,3.954675324675325,
2024-11-20 16:00:00,True,优化,23.244285714285716,21.524745948933493,90.0,15.575405428507718,66.55940601885744,27.181818181818183,153.42783,119.7613296508789,75.49417114257812,0.0,44.26715850830078,3.937532467532467,
2024-11-20 16:10:00,True,优化,23.221071428571427,21.533292086078017,90.0,15.618763139456398,66.38222713261523,27.181818181818183,153.90631,125.00440216064453,76.59368896484375,0.0,48.41071319580078,3.960746753246756,
2024-11-20 16:20:00,True,优化,23.1785,21.544077792290494,90.0,15.792194003400745,66.15882847720064,27.181818181818183,134.61911,124.66874694824219,76.86998748779297,0.0,47.79875946044922,4.003318181818184,
2024-11-20 16:30:00,True,优化,23.13625,21.552211722061465,90.0,15.618763139456398,65.9835755698947,27.181818181818183,134.60954,118.29275512695312,75.12809753417969,0.0,43.16465759277344,4.045568181818183,
2024-11-20 16:40:00,True,优化,23.081625,21.575940262079666,90.0,16.05234029931727,65.80061998860963,27.181818181818183,136.83229,120.02618408203125,74.13455200195312,0.0,45.891632080078125,4.1001931818181845,
2024-11-20 16:50:00,True,优化,23.074839285714283,21.61729694597253,90.0,15.922267146321598,65.59262792291918,27.181818181818183,167.74113,120.5458755493164,74.53231811523438,0.0,46.01355743408203,4.1069788961039,
2024-11-20 17:00:00,True,优化,23.05128571428571,21.65258066871592,90.0,15.748836287414658,65.40196966765501,27.181818181818183,149.99312,125.42037200927734,100.9189224243164,0.0,24.501449584960938,4.130532467532472,
2024-11-20 17:10:00,True,优化,22.96,21.688551358251065,90.0,15.87890943537292,65.21323614956118,27.181818181818183,130.22496,123.69551086425781,99.37745666503906,0.0,24.31805419921875,4.221818181818183,
2024-11-20 17:20:00,True,优化,22.955000000000002,21.726583016407705,90.0,15.792194003400745,65.02065067359484,27.181818181818183,17.965458,115.92266082763672,83.37928771972656,0.0,32.543373107910156,4.226818181818182,
2024-11-20 17:30:00,True,优化,22.978199999999998,21.762031553854264,89.18289104957354,15.792194003400745,64.83962107124604,27.181818181818183,17.763584,36.0783576965332,30.004926681518555,0.0,6.073431015014648,4.203618181818186,
2024-11-20 17:40:00,True,优化,22.9663,21.83842463606639,89.03218223154232,14.621535696963434,64.50452308812417,27.181818181818183,17.915167,14.301567077636719,26.92042350769043,0.0,0.0,4.215518181818183,
2024-11-20 17:50:00,True,优化,23.035,21.95419584090146,88.14227830011617,14.448104853168715,64.03268929288961,27.181818181818183,16.541708,8.547478675842285,24.38406753540039,0.0,0.0,4.146818181818183,
2024-11-20 18:00:00,True,优化,23.072499999999998,22.0728798640992,87.2739067462396,14.404747122070408,63.54544890793093,27.181818181818183,15.509666,1.812906265258789,18.780174255371094,0.0,0.0,4.109318181818185,
2024-11-20 18:10:00,True,优化,23.0195,22.17785161110163,86.33616279154747,13.884454510087734,63.12368683974125,27.181818181818183,17.968292,3.090179443359375,15.424330711364746,0.0,0.0,4.162318181818183,
2024-11-20 18:20:00,True,优化,22.90375,22.285681238232343,85.51085064532529,13.147373323212033,62.67881550784834,27.181818181818183,17.744104,6.504870414733887,13.613689422607422,0.0,0.0,4.278068181818185,
2024-11-20 18:30:00,True,优化,22.86725,22.40098528892869,84.7333820873323,12.49700759853295,62.20794532296486,27.181818181818183,17.697353,7.654837608337402,13.567991256713867,0.0,0.0,4.314568181818185,
2024-11-20 18:40:00,True,优化,22.8035,22.478505001627138,84.12576085215112,11.933357336050486,61.89980856141873,27.181818181818183,17.67929,7.502413749694824,15.01362133026123,0.0,0.0,4.378318181818184,
2024-11-20 18:50:00,True,优化,22.844,22.539784323900832,83.40331571821258,11.933357336050486,61.640782400098225,27.181818181818183,17.778458,8.47624397277832,16.828948974609375,0.0,0.0,4.337818181818182,
2024-11-20 19:00:00,False,保持,22.78775,22.603234529653324,82.62584716021958,11.759926411657249,61.38656932346947,22.78775,17.70125,11.658038139343262,11.658038139343262,-0.29,0.0,0.0,
2024-11-20 19:10:00,False,保持,22.79775,22.670092185555188,82.00148129302676,11.456422374567603,61.13235748860665,22.79775,17.605625,11.90127944946289,11.90127944946289,-0.28,0.0,0.0,
2024-11-20 19:20:00,False,保持,22.7915,22.73464157400376,81.4345273752126,10.849414300388311,60.874293695871316,22.7915,16.26546,10.05710220336914,10.05710220336914,-0.28,0.0,0.0,
2024-11-20 19:30:00,False,保持,22.775,22.800455019567057,80.93933973098298,10.89277211208514,60.6066000084547,22.775,16.094042,8.90770149230957,8.90770149230957,-0.3,0.0,0.0,
2024-11-20 19:40:00,False,保持,22.716,22.835601328478223,80.38913222766206,10.719341187691903,60.49104872287489,22.716,17.8925,9.820328712463379,9.820328712463379,-0.31,0.0,0.0,
2024-11-20 19:50:00,False,保持,22.6255,22.863465557359586,79.6284100841623,10.242406548603093,60.423644427169634,22.6255,17.687084,12.97797966003418,12.97797966003418,-0.34,0.0,0.0,
2024-11-20 20:00:00,False,保持,22.6305,22.891659518016663,79.19781244265508,10.02561781251303,60.35816486863472,22.6305,17.590042,16.08290672302246,16.08290672302246,-0.34,0.0,0.0,
2024-11-20 20:10:00,False,保持,22.6985,22.918479545090243,78.70023449061966,9.722114097817457,60.29461253080197,22.6985,17.446959,16.582773208618164,16.582773208618164,-0.32,0.0,0.0,
2024-11-20 20:20:00,False,保持,22.740499999999997,22.949503916758406,78.13088848251815,9.678755963726555,60.22143029828794,22.740499999999997,17.696527,15.344287872314453,15.344287872314453,-0.31,0.0,0.0,
2024-11-20 20:30:00,False,保持,22.768,22.974785059052813,77.59742561120888,9.592040985121049,60.16622262741305,22.768,17.638681,15.66996955871582,15.66996955871582,-0.3,0.0,0.0,
